Time,Signal
10385,572
10390,591
10395,575
10400,497
10405,529
10410,611
10415,640
10420,744
10425,847
10430,986
10435,1017
10440,1081
10445,1130
10450,1196
10455,1300
10460,1424
10465,1442
10470,1504
10475,1545
10480,1693
10485,1678
10490,1778
10495,1716
10500,1803
10505,1807
10510,1812
10515,1851
10520,1857
10525,1834
10530,1797
10535,1801
10540,1818
10545,1817
10550,1747
10555,1664
10560,1598
10565,1477
10570,1434
10575,1300
10580,1154
10585,1192
10590,980
10595,1068
10600,899
10605,888
10610,842
10615,801
10620,699
10625,591
10630,519
10635,513
10640,462
10645,422
10650,410
10655,372
10660,294
10665,322
10670,304
10675,61
10680,34
10685,-18
10690,89
10695,56
10700,-126
10705,-187
10710,-137
10715,-4
10720,62
10725,168
10730,269
10735,133
10740,118
10745,26
10750,32
10755,9
10760,-64
10765,74
10770,-131
10775,-44
10780,-74
10785,-31
10790,-112
10795,-102
10800,-125
10805,-58
10810,-170
10815,-199
10820,-177
10825,-258
10830,-222
10835,-223
10840,-285
10845,-123
10850,-131
10855,-98
10860,-237
10865,-271
10870,-194
10875,-233
10880,-290
10885,-318
10890,-353
10895,-426
10900,-444
10905,-470
10910,-561
10915,-502
10920,-470
10925,-490
10930,-493
10935,-541
10940,-537
10945,-490
10950,-490
10955,-563
10960,-614
10965,-679
10970,-720
10975,-755
10980,-675
10985,-676
10990,-645
10995,-606
11000,-592
11005,-526
11010,-454
11015,-500
11020,-479
11025,-495
11030,-470
11035,-461
11040,-440
11045,-445
11050,-493
11055,-389
11060,-404
11065,-452
11070,-527
11075,-575
11080,-631
11085,-602
11090,-659
11095,-788
11100,-846
11105,-909
11110,-1062
11115,-1139
11120,-1140
11125,-1223
11130,-1328
11135,-1286
11140,-1320
11145,-1232
11150,-1071
11155,-974
11160,-899
11165,-768
11170,-695
11175,-664
11180,-696
11185,-706
11190,-706
11195,-772
11200,-775
11205,-802
11210,-844
11215,-890
11220,-891
11225,-950
11230,-970
11235,-1016
11240,-888
11245,-892
11250,-930
11255,-906
11260,-894
11265,-869
11270,-782
11275,-768
11280,-714
11285,-821
11290,-897
11295,-894
11300,-874
11305,-843
11310,-795
11315,-738
11320,-855
11325,-830
11330,-892
11335,-951
11340,-826
11345,-860
11350,-946
11355,-1009
11360,-1114
11365,-1017
11370,-914
11375,-857
11380,-795
11385,-848
11390,-674
11395,-639
11400,-588
11405,-625
11410,-583
11415,-505
11420,-503
11425,-515
11430,-552
11435,-525
11440,-532
11445,-548
11450,-528
11455,-555
11460,-620
11465,-631
11470,-596
11475,-663
11480,-690
11485,-602
11490,-571
11495,-664
11500,-641
11505,-568
11510,-667
11515,-627
11520,-650
11525,-618
11530,-581
11535,-623
11540,-510
11545,-556
11550,-488
11555,-502
11560,-468
11565,-457
11570,-434
11575,-408
11580,-383
11585,-419
11590,-419
11595,-459
11600,-551
11605,-592
11610,-529
11615,-712
11620,-800
11625,-779
11630,-691
11635,-594
11640,-583
11645,-509
11650,-474
11655,-479
11660,-378
11665,-367
11670,-292
11675,-260
11680,-217
11685,-270
11690,-330
11695,-375
11700,-423
11705,-423
11710,-330
11715,-304
11720,-449
11725,-514
11730,-569
11735,-512
11740,-428
