Time,Signal
7765ms,0
7770ms,0
7775ms,-1
7780ms,0
7785ms,-1
7790ms,-2
7795ms,0
7800ms,4
7805ms,8
7810ms,12
7815ms,14
7820ms,12
7825ms,6
7830ms,-1
7835ms,-7
7840ms,-8
7845ms,-8
7850ms,-7
7855ms,-4
7860ms,-2
7865ms,-1
7870ms,-1
7875ms,-1
7880ms,-1
7885ms,-1
7890ms,-1
7895ms,-1
7900ms,-2
7905ms,-1
7910ms,-1
7915ms,-1
7920ms,-1
7925ms,-1
7930ms,-1
7935ms,-1
7940ms,0
7945ms,-1
7950ms,-1
7955ms,-1
7960ms,1
7965ms,0
7970ms,0
7975ms,0
7980ms,1
7985ms,0
7990ms,0
7995ms,0
8000ms,1
8005ms,1
8010ms,1
8015ms,2
8020ms,3
8025ms,3
8030ms,3
8035ms,3
8040ms,4
8045ms,4
8050ms,3
8055ms,5
8060ms,5
8065ms,5
8070ms,7
8075ms,8
8080ms,8
8085ms,7
8090ms,6
8095ms,7
8100ms,8
8105ms,7
8110ms,6
8115ms,5
8120ms,4
8125ms,3
8130ms,2
8135ms,2
8140ms,1
8145ms,1
8150ms,0
8155ms,0
8160ms,1
8165ms,1
8170ms,1
8175ms,1
8180ms,0
8185ms,0
8190ms,0
8195ms,0
8200ms,0
8205ms,0
8210ms,-1
8215ms,0
8220ms,0
8225ms,0
8230ms,0
8235ms,0
8240ms,0
8245ms,0
8250ms,0
8255ms,-1
8260ms,0
8265ms,0
8270ms,1
8275ms,1
8280ms,0
8285ms,0
8290ms,1
8295ms,0
8300ms,0
8305ms,1
8310ms,0
8315ms,1
8320ms,0
8325ms,0
8330ms,0
8335ms,0
8340ms,0
8345ms,0
8350ms,-1
8355ms,0
8360ms,0
8365ms,-1
8370ms,0
8375ms,0
8380ms,0
8385ms,1
8390ms,0
8395ms,0
8400ms,0
8405ms,-1
8410ms,0
8415ms,0
8420ms,0
8425ms,0
8430ms,0
8435ms,0
8440ms,0
8445ms,-1
8450ms,-1
8455ms,-2
8460ms,0
8465ms,-1
8470ms,0
8475ms,1
8480ms,-1
8485ms,-1
8490ms,-1
8495ms,0
8500ms,1
8505ms,0
8510ms,0
8515ms,0
8520ms,0
8525ms,-1
8530ms,0
8535ms,-2
8540ms,-1
8545ms,0
8550ms,0
8555ms,0
8560ms,0
8565ms,0
8570ms,-1
8575ms,-2
8580ms,-1
8585ms,0
8590ms,0
8595ms,0
8600ms,1
8605ms,1
8610ms,0
8615ms,0
8620ms,-1
8625ms,0
8630ms,2
8635ms,1
8640ms,1
8645ms,1
8650ms,1
8655ms,0
8660ms,0
8665ms,0
8670ms,0
8675ms,0
8680ms,-1
8685ms,-1
8690ms,1
8695ms,0
8700ms,-1
8705ms,0
8710ms,-1
8715ms,-1
8720ms,-2
8725ms,-3
8730ms,0
8735ms,0
8740ms,-1
8745ms,0
8750ms,-1
8755ms,-2
8760ms,-1
8765ms,2
8770ms,7
8775ms,12
8780ms,14
8785ms,12
8790ms,6
8795ms,-2
8800ms,-6
8805ms,-8
8810ms,-8
8815ms,-7
8820ms,-5
8825ms,-3
8830ms,0
8835ms,0
8840ms,-1
8845ms,-1
8850ms,0
8855ms,-1
8860ms,-2
8865ms,-3
8870ms,-2
8875ms,0
8880ms,1
8885ms,0
8890ms,-1
8895ms,0
8900ms,0
8905ms,0
8910ms,-1
8915ms,-1
8920ms,-1
8925ms,-1
8930ms,0
8935ms,1
8940ms,0
8945ms,1
8950ms,0
8955ms,1
8960ms,1
8965ms,0
8970ms,1
8975ms,1
8980ms,1
8985ms,2
8990ms,2
8995ms,3
9000ms,3
9005ms,3
9010ms,5
9015ms,6
9020ms,6
9025ms,7
9030ms,6
9035ms,7
9040ms,7
9045ms,6
9050ms,7
9055ms,7
9060ms,7
9065ms,8
9070ms,7
9075ms,6
9080ms,5
9085ms,4
9090ms,3
9095ms,2
9100ms,2
9105ms,4
9110ms,2
9115ms,2
9120ms,2
9125ms,1
9130ms,0
9135ms,1
9140ms,0
9145ms,-1
9150ms,0
9155ms,0
9160ms,1
9165ms,1
9170ms,0
9175ms,0
9180ms,0
9185ms,-1
9190ms,-1
9195ms,-1
9200ms,1
9205ms,1
9210ms,1
9215ms,0
9220ms,0
9225ms,-1
9230ms,-1
9235ms,1
9240ms,0
9245ms,0
9250ms,0
9255ms,0
9260ms,1
9265ms,1
9270ms,0
9275ms,0
9280ms,0
9285ms,0
9290ms,1
9295ms,1
9300ms,0
9305ms,0
9310ms,1
9315ms,0
9320ms,0
9325ms,-1
9330ms,0
9335ms,-1
9340ms,0
9345ms,0
9350ms,-1
9355ms,0
9360ms,0
9365ms,0
9370ms,0
9375ms,0
9380ms,-1
9385ms,0
9390ms,0
9395ms,0
9400ms,-1
9405ms,-3
9410ms,-1
9415ms,1
9420ms,1
9425ms,0
9430ms,0
9435ms,-1
9440ms,0
9445ms,0
9450ms,0
9455ms,-1
9460ms,-1
9465ms,0
9470ms,-1
9475ms,0
9480ms,0
9485ms,0
9490ms,-1
9495ms,-1
9500ms,-1
9505ms,0
9510ms,0
9515ms,-1
9520ms,0
9525ms,0
9530ms,0
9535ms,0
9540ms,-1
9545ms,-1
9550ms,0
9555ms,0
9560ms,0
9565ms,1
9570ms,0
9575ms,0
9580ms,0
9585ms,0
9590ms,1
9595ms,2
9600ms,2
9605ms,1
9610ms,0
9615ms,0
9620ms,0
9625ms,0
9630ms,0
9635ms,1
9640ms,0
9645ms,0
9650ms,1
9655ms,0
9660ms,0
9665ms,-1
9670ms,-2
9675ms,-1
9680ms,-1
9685ms,-1
9690ms,-1
9695ms,0
9700ms,-1
9705ms,-2
9710ms,-2
9715ms,-2
9720ms,-2
9725ms,0
9730ms,5
9735ms,11
9740ms,15
9745ms,15
9750ms,10
9755ms,1
9760ms,-6
9765ms,-8
9770ms,-8
9775ms,-8
9780ms,-5
9785ms,-3
9790ms,-2
9795ms,-1
9800ms,-1
9805ms,-1
9810ms,-1
9815ms,-1
9820ms,-1
9825ms,-1
9830ms,-2
9835ms,-1
9840ms,0
9845ms,0
9850ms,1
9855ms,0
9860ms,0
9865ms,-1
9870ms,-1
9875ms,-2
